"ID","category","rt","response","sound1","sound2"
"1351","LaughingGroup",496.82,1,"03","04"
"1351","LaughingGroup",1659.12,6,"06","09"
"1351","LaughingGroup",1505.29,2,"01","06"
"1351","LaughingGroup",722.045,6,"10","01"
"1351","LaughingGroup",638.55,8,"02","02"
"1351","LaughingGroup",763.895,4,"09","01"
"1351","LaughingGroup",568.78,1,"06","05"
"1351","LaughingGroup",501.27,7,"03","02"
"1351","LaughingGroup",1331.545,2,"06","02"
"1351","LaughingGroup",1243.305,4,"01","05"
"1351","LaughingGroup",803.475,4,"01","08"
"1351","LaughingGroup",786.33,5,"08","01"
"1351","LaughingGroup",1508.255,4,"08","05"
"1351","LaughingGroup",490.325,6,"04","06"
"1351","LaughingGroup",696.1,4,"05","07"
"1351","LaughingGroup",1418.405,5,"03","01"
"1351","LaughingGroup",1017.39,4,"06","10"
"1351","LaughingGroup",930.9,8,"03","03"
"1351","LaughingGroup",1464.295,7,"10","03"
"1351","LaughingGroup",975.405,5,"02","10"
"1351","LaughingGroup",857.245,5,"07","01"
"1351","LaughingGroup",784.6,3,"02","05"
"1351","LaughingGroup",768.45,3,"09","08"
"1351","LaughingGroup",463.415,1,"05","06"
"1351","LaughingGroup",1097.12,1,"07","04"
"1351","LaughingGroup",564.615,8,"07","03"
"1351","LaughingGroup",399.125,3,"02","08"
"1351","LaughingGroup",1055,5,"04","08"
"1351","LaughingGroup",716.24,6,"09","04"
"1351","LaughingGroup",632.645,8,"01","01"
"1351","LaughingGroup",982.345,8,"06","06"
"1351","LaughingGroup",819.705,5,"03","09"
"1351","LaughingGroup",585.875,3,"03","06"
"1351","LaughingGroup",606.365,7,"10","07"
"1351","LaughingGroup",557.815,2,"02","04"
"1351","LaughingGroup",846.075,3,"08","02"
"1351","LaughingGroup",648.72,4,"09","07"
"1351","LaughingGroup",741.035,6,"05","01"
"1351","LaughingGroup",620.08,7,"10","08"
"1351","LaughingGroup",548.425,5,"03","08"
"1351","LaughingGroup",512.08,1,"08","06"
"1351","LaughingGroup",544.2,3,"01","09"
"1351","LaughingGroup",592.5,5,"03","05"
"1351","LaughingGroup",557.855,5,"08","04"
"1351","LaughingGroup",658.065,5,"01","04"
"1351","LaughingGroup",908.455,3,"04","05"
"1351","LaughingGroup",673.7,7,"06","04"
"1351","LaughingGroup",445.055,2,"04","03"
"1351","LaughingGroup",416.31,1,"02","06"
"1351","LaughingGroup",576.215,4,"10","09"
"1353","LaughingGroup",2911.92,5,"07","01"
"1353","LaughingGroup",374.94,8,"02","02"
"1353","LaughingGroup",3207.68,4,"08","07"
"1353","LaughingGroup",3676.02,5,"09","08"
"1353","LaughingGroup",1179.36,3,"04","03"
"1353","LaughingGroup",691.995,8,"07","03"
"1353","LaughingGroup",2440.025,2,"10","09"
"1353","LaughingGroup",1752.995,6,"09","06"
"1353","LaughingGroup",581.685,8,"09","09"
"1353","LaughingGroup",1646.475,5,"09","01"
"1353","LaughingGroup",3724.24,4,"06","08"
"1353","LaughingGroup",844.23,5,"02","07"
"1353","LaughingGroup",1840.945,6,"01","10"
"1353","LaughingGroup",968.665,2,"07","06"
"1353","LaughingGroup",2155.955,5,"08","04"
"1353","LaughingGroup",586.17,8,"10","10"
"1353","LaughingGroup",1410.66,8,"02","03"
"1353","LaughingGroup",694.41,3,"08","06"
"1353","LaughingGroup",1156.085,5,"03","05"
"1353","LaughingGroup",1054.45,1,"05","06"
"1353","LaughingGroup",2405.49,5,"03","02"
"1353","LaughingGroup",1612.445,4,"02","08"
"1353","LaughingGroup",640.245,8,"07","07"
"1353","LaughingGroup",831.545,7,"04","09"
"1353","LaughingGroup",1659.95,1,"09","05"
"1353","LaughingGroup",940.87,4,"10","08"
"1353","LaughingGroup",817.3,6,"06","09"
"1353","LaughingGroup",1810.165,5,"10","02"
"1353","LaughingGroup",826.915,5,"05","03"
"1353","LaughingGroup",1076.045,6,"06","01"
"1353","LaughingGroup",2118.525,3,"02","06"
"1353","LaughingGroup",1472.6,2,"09","03"
"1353","LaughingGroup",747.53,5,"06","10"
"1353","LaughingGroup",2151.095,5,"01","09"
"1353","LaughingGroup",1436.125,6,"04","08"
"1353","LaughingGroup",1350.55,2,"06","07"
"1353","LaughingGroup",3530.94,3,"08","02"
"1353","LaughingGroup",2160.705,3,"03","08"
"1353","LaughingGroup",1424.535,4,"03","10"
"1353","LaughingGroup",981.79,4,"01","05"
"1353","LaughingGroup",995.3,8,"01","01"
"1353","LaughingGroup",1486.435,2,"05","09"
"1353","LaughingGroup",495.595,3,"02","09"
"1353","LaughingGroup",857.825,3,"03","01"
"1353","LaughingGroup",423.075,3,"05","08"
"1353","LaughingGroup",1051.1,8,"10","03"
"1353","LaughingGroup",1781.865,7,"10","07"
"1353","LaughingGroup",826.84,8,"05","05"
"1353","LaughingGroup",1062.265,5,"05","02"
"1353","LaughingGroup",607.635,5,"08","10"
"1353","LaughingGroup",2470.465,5,"01","04"
"1353","LaughingGroup",800.93,4,"10","04"
"1353","LaughingGroup",1004.61,3,"01","07"
"1353","LaughingGroup",1763.3,3,"09","10"
"1353","LaughingGroup",785.975,7,"03","07"
"1353","LaughingGroup",445.525,5,"02","01"
"1353","LaughingGroup",2718.88,4,"04","05"
"1353","LaughingGroup",1303,3,"03","04"
"1353","LaughingGroup",1950.865,4,"07","05"
"1353","LaughingGroup",2101.64,4,"04","01"
"1353","LaughingGroup",1719.295,5,"02","10"
"1353","LaughingGroup",527.345,5,"08","01"
"1353","LaughingGroup",1853.235,2,"03","09"
"1353","LaughingGroup",989.05,1,"06","05"
"1353","LaughingGroup",662.28,8,"03","03"
"1353","LaughingGroup",1354.36,1,"06","03"
"1353","LaughingGroup",865.28,1,"07","04"
"1353","LaughingGroup",424.4,1,"04","02"
"1353","LaughingGroup",964.445,1,"02","04"
"1353","LaughingGroup",928.085,1,"10","06"
"1353","LaughingGroup",404.56,1,"06","02"
"1353","LaughingGroup",1310.07,2,"08","09"
"1353","LaughingGroup",519.385,4,"10","01"
"1353","LaughingGroup",1350.38,4,"01","06"
"1353","LaughingGroup",4304.31,5,"08","05"
"1353","LaughingGroup",1421.845,1,"05","04"
"1353","LaughingGroup",1268.475,2,"07","09"
"1353","LaughingGroup",2331.335,6,"07","02"
"1353","LaughingGroup",675.84,5,"05","01"
"1353","LaughingGroup",850.76,7,"04","06"
"1353","LaughingGroup",1177.28,3,"07","08"
"1353","LaughingGroup",775.035,5,"07","10"
"1353","LaughingGroup",1563.22,5,"01","08"
"1353","LaughingGroup",2477.425,5,"09","07"
"1353","LaughingGroup",4849.945,4,"05","10"
"1353","LaughingGroup",694.445,6,"09","04"
"1353","LaughingGroup",477.28,8,"08","08"
"1353","LaughingGroup",410.4,8,"06","06"
"1353","LaughingGroup",647.145,7,"01","02"
"1353","LaughingGroup",460.83,3,"04","07"
"1353","LaughingGroup",2694.39,4,"05","07"
"1353","LaughingGroup",726.285,7,"06","04"
"1353","LaughingGroup",635.04,6,"01","03"
"1353","LaughingGroup",655.2,5,"03","06"
"1353","LaughingGroup",1173.11,4,"08","03"
"1353","LaughingGroup",1572.64,3,"09","02"
"1353","LaughingGroup",764.24,4,"10","05"
"1353","LaughingGroup",1218.495,3,"04","10"
"1353","LaughingGroup",3252.37,4,"02","05"
"1353","LaughingGroup",449.445,8,"04","04"
"1354","LaughingGroup",2406.33,7,"05","10"
"1354","LaughingGroup",1549.975,6,"09","06"
"1354","LaughingGroup",1261.635,7,"09","05"
"1354","LaughingGroup",1244.505,5,"08","07"
"1354","LaughingGroup",1503.36,4,"04","05"
"1354","LaughingGroup",1907.54,6,"03","05"
"1354","LaughingGroup",1216.755,6,"06","09"
"1354","LaughingGroup",947.205,5,"02","08"
"1354","LaughingGroup",1054.825,8,"02","03"
"1354","LaughingGroup",1289,4,"08","06"
"1354","LaughingGroup",1261.765,6,"01","10"
"1354","LaughingGroup",1189.585,8,"07","03"
"1354","LaughingGroup",885.77,7,"02","07"
"1354","LaughingGroup",1531.96,5,"06","02"
"1354","LaughingGroup",863.235,8,"07","07"
"1354","LaughingGroup",1364.605,4,"07","06"
"1354","LaughingGroup",1131.17,8,"04","04"
"1354","LaughingGroup",1155.985,5,"07","08"
"1354","LaughingGroup",1068.97,4,"06","08"
"1354","LaughingGroup",790.725,8,"06","06"
"1354","LaughingGroup",1120.315,4,"04","03"
"1354","LaughingGroup",1834.61,7,"01","05"
"1354","LaughingGroup",1539.23,6,"09","01"
"1354","LaughingGroup",1006.325,5,"09","02"
"1354","LaughingGroup",866.5,6,"02","01"
"1354","LaughingGroup",624.98,5,"09","07"
"1354","LaughingGroup",900.835,8,"03","07"
"1354","LaughingGroup",1170.415,3,"05","09"
"1354","LaughingGroup",1379.945,8,"05","03"
"1354","LaughingGroup",1207.235,6,"04","09"
"1354","LaughingGroup",857.22,8,"08","08"
"1354","LaughingGroup",1062.645,7,"08","05"
"1354","LaughingGroup",761.575,8,"01","01"
"1354","LaughingGroup",813.93,8,"02","02"
"1354","LaughingGroup",996.99,6,"06","07"
"1354","LaughingGroup",866.955,5,"08","02"
"1354","LaughingGroup",909.94,5,"07","01"
"1354","LaughingGroup",940.84,5,"05","07"
"1354","LaughingGroup",1006.565,4,"06","03"
"1354","LaughingGroup",1587.53,3,"06","01"
"1354","LaughingGroup",1074.56,6,"03","10"
"1354","LaughingGroup",916.155,8,"05","05"
"1354","LaughingGroup",1071.905,6,"06","05"
"1354","LaughingGroup",1097.61,4,"06","10"
"1354","LaughingGroup",849.65,5,"10","02"
"1354","LaughingGroup",1128.21,3,"03","04"
"1354","LaughingGroup",1219.305,4,"08","03"
"1354","LaughingGroup",1245.23,3,"03","08"
"1354","LaughingGroup",1213.93,6,"03","02"
"1354","LaughingGroup",1143.71,4,"09","10"
"1354","LaughingGroup",1203.59,5,"10","05"
"1354","LaughingGroup",1070.17,3,"01","09"
"1354","LaughingGroup",1047.38,3,"04","06"
"1354","LaughingGroup",2030.94,6,"10","01"
"1354","LaughingGroup",731.615,6,"10","07"
"1354","LaughingGroup",2056.12,4,"07","09"
"1354","LaughingGroup",1088.06,3,"09","04"
"1354","LaughingGroup",1152.75,3,"04","10"
"1354","LaughingGroup",1143.505,4,"09","08"
"1354","LaughingGroup",1188.52,4,"03","09"
"1354","LaughingGroup",1153.305,3,"03","06"
"1354","LaughingGroup",1694.245,4,"08","04"
"1354","LaughingGroup",1443.03,4,"01","06"
"1354","LaughingGroup",916.04,3,"02","09"
"1354","LaughingGroup",857.125,6,"07","02"
"1354","LaughingGroup",841.855,4,"04","07"
"1354","LaughingGroup",874.565,5,"05","01"
"1354","LaughingGroup",1026.4,4,"01","04"
"1354","LaughingGroup",2571.35,5,"10","06"
"1354","LaughingGroup",1416.56,3,"08","09"
"1354","LaughingGroup",1088.015,8,"07","05"
"1354","LaughingGroup",1173.1,7,"03","01"
"1354","LaughingGroup",1145.475,6,"01","03"
"1354","LaughingGroup",1702.425,6,"02","10"
"1354","LaughingGroup",1017.345,4,"10","04"
"1354","LaughingGroup",928.8,5,"10","03"
"1354","LaughingGroup",1102.905,3,"10","09"
"1354","LaughingGroup",805.215,8,"09","09"
"1354","LaughingGroup",989.84,3,"01","07"
"1354","LaughingGroup",658.85,4,"08","10"
"1354","LaughingGroup",1789.035,5,"07","10"
"1354","LaughingGroup",930.51,4,"08","01"
"1354","LaughingGroup",775.685,5,"04","08"
"1354","LaughingGroup",1161.77,3,"09","03"
"1354","LaughingGroup",842.53,3,"02","06"
"1354","LaughingGroup",966.275,3,"05","04"
"1354","LaughingGroup",1645.675,4,"10","08"
"1354","LaughingGroup",858.645,8,"10","10"
"1354","LaughingGroup",1056.995,3,"04","02"
"1354","LaughingGroup",2866.96,4,"07","04"
"1354","LaughingGroup",938.63,7,"05","02"
"1354","LaughingGroup",938.245,4,"02","04"
"1354","LaughingGroup",1724.775,5,"01","08"
"1354","LaughingGroup",635.23,8,"03","03"
"1354","LaughingGroup",912.415,4,"05","06"
"1354","LaughingGroup",999.64,4,"04","01"
"1354","LaughingGroup",1332.255,8,"06","04"
"1354","LaughingGroup",1009.225,4,"02","05"
"1354","LaughingGroup",1004.115,4,"05","08"
"1354","LaughingGroup",1483.43,4,"01","02"
"1355","LaughingGroup",2319.125,3,"04","01"
"1355","LaughingGroup",948.815,2,"01","09"
"1355","LaughingGroup",3845.505,4,"10","05"
"1355","LaughingGroup",1060.445,3,"05","01"
"1355","LaughingGroup",1946.375,3,"04","07"
"1355","LaughingGroup",1360.665,4,"01","03"
"1355","LaughingGroup",984.065,4,"08","10"
"1355","LaughingGroup",1057.225,5,"03","10"
"1355","LaughingGroup",1134.82,4,"03","08"
"1355","LaughingGroup",1115.73,5,"09","06"
"1355","LaughingGroup",1666.495,5,"02","01"
"1355","LaughingGroup",1160.955,3,"07","09"
"1355","LaughingGroup",1199.285,3,"03","06"
"1355","LaughingGroup",1040.49,4,"02","05"
"1355","LaughingGroup",1056.47,3,"01","04"
"1355","LaughingGroup",870.685,4,"07","01"
"1355","LaughingGroup",969.315,3,"05","04"
"1355","LaughingGroup",832.57,3,"08","07"
"1355","LaughingGroup",608.195,3,"06","07"
"1355","LaughingGroup",821.31,5,"05","10"
"1355","LaughingGroup",882.71,4,"09","07"
"1355","LaughingGroup",760.175,3,"02","06"
"1355","LaughingGroup",545.71,3,"09","10"
"1355","LaughingGroup",813.095,5,"03","05"
"1355","LaughingGroup",654.875,3,"03","09"
"1355","LaughingGroup",888.945,6,"03","02"
"1355","LaughingGroup",592.51,2,"09","02"
"1355","LaughingGroup",662.745,6,"04","06"
"1355","LaughingGroup",974.21,5,"01","07"
"1355","LaughingGroup",619.05,3,"08","02"
"1355","LaughingGroup",635.57,5,"07","05"
"1355","LaughingGroup",811.035,5,"07","03"
"1355","LaughingGroup",579.115,4,"09","08"
"1355","LaughingGroup",1853.76,5,"08","05"
"1355","LaughingGroup",682.375,4,"07","08"
"1355","LaughingGroup",562.61,4,"06","10"
"1355","LaughingGroup",842.84,6,"05","03"
"1355","LaughingGroup",695.79,7,"07","10"
"1355","LaughingGroup",835.92,6,"02","10"
"1355","LaughingGroup",780.69,4,"04","05"
"1355","LaughingGroup",673.205,3,"05","06"
"1355","LaughingGroup",855.23,5,"10","08"
"1355","LaughingGroup",749.83,8,"09","09"
"1355","LaughingGroup",1084.885,5,"01","10"
"1355","LaughingGroup",1490.005,4,"04","10"
"1355","LaughingGroup",787.065,6,"05","07"
"1355","LaughingGroup",774.29,3,"06","04"
"1355","LaughingGroup",1000.39,3,"06","05"
"1355","LaughingGroup",688.74,3,"02","09"
"1355","LaughingGroup",744.765,5,"02","07"
"1355","LaughingGroup",763.74,8,"01","01"
"1355","LaughingGroup",1027.11,3,"06","03"
"1355","LaughingGroup",1010.19,5,"10","02"
"1355","LaughingGroup",685.98,3,"10","04"
"1355","LaughingGroup",678.92,8,"06","06"
"1355","LaughingGroup",830.79,4,"09","01"
"1355","LaughingGroup",704.57,4,"01","08"
"1355","LaughingGroup",625.92,8,"04","04"
"1355","LaughingGroup",1029.25,3,"10","09"
"1355","LaughingGroup",961.215,4,"06","08"
"1355","LaughingGroup",657.715,8,"07","07"
"1355","LaughingGroup",1039.635,4,"01","06"
"1355","LaughingGroup",1539.415,6,"05","08"
"1355","LaughingGroup",673.425,6,"02","03"
"1355","LaughingGroup",577.22,8,"10","10"
"1355","LaughingGroup",572.46,3,"02","04"
"1355","LaughingGroup",781.235,5,"07","02"
"1355","LaughingGroup",1710.57,6,"10","03"
"1355","LaughingGroup",842.085,5,"01","05"
"1355","LaughingGroup",637.35,8,"08","08"
"1355","LaughingGroup",569.34,3,"04","09"
"1355","LaughingGroup",554.095,8,"03","03"
"1355","LaughingGroup",558.18,4,"09","05"
"1355","LaughingGroup",755.46,5,"03","01"
"1355","LaughingGroup",1124.5,6,"01","02"
"1355","LaughingGroup",538.26,4,"08","06"
"1355","LaughingGroup",941.325,3,"08","03"
"1355","LaughingGroup",1243.61,6,"03","07"
"1355","LaughingGroup",1025.46,3,"04","02"
"1355","LaughingGroup",787.25,5,"10","07"
"1355","LaughingGroup",570.425,3,"08","01"
"1355","LaughingGroup",578.46,3,"07","04"
"1355","LaughingGroup",574.45,3,"06","01"
"1355","LaughingGroup",859.515,3,"09","04"
"1355","LaughingGroup",2039.28,4,"06","09"
"1355","LaughingGroup",1105.395,6,"10","01"
"1355","LaughingGroup",992.875,4,"10","06"
"1355","LaughingGroup",737.375,4,"05","02"
"1355","LaughingGroup",759.505,8,"02","02"
"1355","LaughingGroup",790.78,5,"04","08"
"1355","LaughingGroup",691.82,3,"07","06"
"1355","LaughingGroup",634.975,2,"09","03"
"1355","LaughingGroup",494.27,3,"04","03"
"1355","LaughingGroup",544.98,3,"03","04"
"1355","LaughingGroup",425.27,3,"06","02"
"1355","LaughingGroup",563.835,4,"08","04"
"1355","LaughingGroup",544.965,3,"08","09"
"1355","LaughingGroup",557.665,8,"05","05"
"1355","LaughingGroup",676.355,4,"02","08"
"1355","LaughingGroup",542.67,3,"05","09"
"1356","LaughingGroup",18274.07,5,"09","03"
"1356","LaughingGroup",2225.06,5,"07","09"
"1356","LaughingGroup",11223.94,3,"07","08"
"1356","LaughingGroup",12850.88,3,"01","03"
"1356","LaughingGroup",2303.035,2,"01","10"
"1356","LaughingGroup",1773.065,3,"06","03"
"1356","LaughingGroup",16952.36,4,"03","02"
"1356","LaughingGroup",712.01,3,"02","06"
"1356","LaughingGroup",1204.89,3,"01","09"
"1356","LaughingGroup",1590.63,3,"09","04"
"1356","LaughingGroup",1264.76,4,"05","09"
"1356","LaughingGroup",1784.425,3,"05","06"
"1356","LaughingGroup",1606.305,3,"03","06"
"1356","LaughingGroup",1036.01,7,"09","09"
"1356","LaughingGroup",1099.75,4,"10","08"
"1356","LaughingGroup",4645.965,4,"04","01"
"1356","LaughingGroup",1832.96,2,"04","09"
"1356","LaughingGroup",5135.5,6,"07","10"
"1356","LaughingGroup",1888.58,3,"03","04"
"1356","LaughingGroup",2218.91,4,"05","07"
"1356","LaughingGroup",643.65,8,"01","01"
"1356","LaughingGroup",2115.01,5,"07","01"
"1356","LaughingGroup",2336.12,3,"09","01"
"1356","LaughingGroup",555.7,4,"08","03"
"1356","LaughingGroup",1585.78,2,"01","08"
"1356","LaughingGroup",1269.55,7,"07","03"
"1356","LaughingGroup",2138.925,8,"06","06"
"1356","LaughingGroup",3086.875,5,"02","05"
"1356","LaughingGroup",665.61,3,"03","08"
"1356","LaughingGroup",1973.73,3,"09","02"
"1356","LaughingGroup",2915.925,6,"05","02"
"1356","LaughingGroup",3417.77,3,"03","10"
"1356","LaughingGroup",1108.825,2,"06","02"
"1356","LaughingGroup",3190.38,3,"01","04"
"1356","LaughingGroup",10071.85,2,"06","09"
"1356","LaughingGroup",3277.015,7,"07","02"
"1356","LaughingGroup",16439.48,5,"01","05"
"1356","LaughingGroup",5041.435,3,"01","07"
"1356","LaughingGroup",6770.19,2,"05","04"
"1356","LaughingGroup",13580.51,3,"02","07"
"1356","LaughingGroup",1032.865,7,"09","08"
"1356","LaughingGroup",3451.68,3,"04","03"
"1356","LaughingGroup",1507.19,3,"08","01"
"1356","LaughingGroup",3199.3,6,"03","01"
"1356","LaughingGroup",6390.225,4,"03","05"
"1356","LaughingGroup",3706.485,3,"02","04"
"1356","LaughingGroup",2530.915,8,"03","03"
"1356","LaughingGroup",1038.99,2,"09","07"
"1356","LaughingGroup",640.565,2,"05","10"
"1356","LaughingGroup",1028.75,4,"08","06"
"1356","LaughingGroup",3433.235,3,"07","04"
"1356","LaughingGroup",3815.36,2,"08","10"
"1356","LaughingGroup",2689.805,6,"02","10"
"1356","LaughingGroup",7071.155,3,"08","02"
"1356","LaughingGroup",3376.01,4,"08","04"
"1356","LaughingGroup",2248.41,3,"01","06"
"1356","LaughingGroup",4473.44,4,"01","02"
"1356","LaughingGroup",1924.39,2,"10","09"
"1356","LaughingGroup",5111.03,8,"02","03"
"1356","LaughingGroup",895.125,2,"10","04"
"1356","LaughingGroup",1572.9,2,"06","05"
"1356","LaughingGroup",1012.795,3,"09","06"
"1356","LaughingGroup",779.595,5,"10","05"
"1356","LaughingGroup",1495.72,8,"10","10"
"1356","LaughingGroup",2669.62,3,"03","09"
"1356","LaughingGroup",1696.51,4,"10","07"
"1356","LaughingGroup",1860.845,5,"06","08"
"1356","LaughingGroup",679,8,"05","05"
"1356","LaughingGroup",1173.815,3,"05","08"
"1356","LaughingGroup",6069.44,3,"09","05"
"1356","LaughingGroup",2342.41,8,"07","07"
"1356","LaughingGroup",6265.615,5,"08","07"
"1356","LaughingGroup",3884.94,8,"02","02"
"1356","LaughingGroup",12049.33,3,"10","02"
"1356","LaughingGroup",943.755,3,"05","03"
"1356","LaughingGroup",4311.395,3,"04","08"
"1356","LaughingGroup",762.525,7,"07","05"
"1356","LaughingGroup",605.605,8,"08","08"
"1356","LaughingGroup",1869.17,7,"06","04"
"1356","LaughingGroup",2248.52,4,"02","08"
"1356","LaughingGroup",2012.245,3,"06","10"
"1356","LaughingGroup",1791.51,2,"04","10"
"1356","LaughingGroup",1440.425,7,"03","07"
"1356","LaughingGroup",541.35,2,"07","06"
"1356","LaughingGroup",2642.765,3,"04","05"
"1356","LaughingGroup",7770.825,3,"04","02"
"1356","LaughingGroup",766.66,2,"08","09"
"1356","LaughingGroup",1317.55,4,"10","06"
"1356","LaughingGroup",4738.985,8,"04","04"
"1356","LaughingGroup",8055.28,5,"10","03"
"1356","LaughingGroup",3603.47,3,"09","10"
"1356","LaughingGroup",5594.77,2,"02","09"
"1356","LaughingGroup",3278.465,3,"10","01"
"1356","LaughingGroup",2373.96,4,"06","07"
"1356","LaughingGroup",1237.625,4,"04","06"
"1356","LaughingGroup",730.38,3,"05","01"
"1356","LaughingGroup",5319.35,4,"04","07"
"1356","LaughingGroup",971.295,6,"02","01"
"1356","LaughingGroup",6398.64,4,"06","01"
"1356","LaughingGroup",2892.135,4,"08","05"
"1357","LaughingGroup",1692.2,2,"09","10"
"1357","LaughingGroup",878.125,1,"07","04"
"1357","LaughingGroup",1397.84,7,"03","10"
"1357","LaughingGroup",1246.705,5,"09","01"
"1357","LaughingGroup",1316.805,4,"01","06"
"1357","LaughingGroup",4018.59,6,"02","06"
"1357","LaughingGroup",865.435,7,"05","02"
"1357","LaughingGroup",1558.125,4,"04","01"
"1357","LaughingGroup",855.1,5,"08","07"
"1357","LaughingGroup",3451.45,7,"02","05"
"1357","LaughingGroup",830.095,6,"10","09"
"1357","LaughingGroup",948.23,7,"02","10"
"1357","LaughingGroup",748.84,5,"10","02"
"1357","LaughingGroup",864.275,3,"09","06"
"1357","LaughingGroup",1066.07,1,"06","05"
"1357","LaughingGroup",664.39,8,"01","01"
"1357","LaughingGroup",2688.33,8,"08","08"
"1357","LaughingGroup",1418.555,7,"10","03"
"1357","LaughingGroup",1293.055,4,"07","06"
"1357","LaughingGroup",925.275,5,"09","05"
"1357","LaughingGroup",1370.615,2,"06","07"
"1357","LaughingGroup",671.34,6,"05","10"
"1357","LaughingGroup",2114.89,7,"07","03"
"1357","LaughingGroup",685.785,7,"03","02"
"1357","LaughingGroup",1688.62,7,"08","10"
"1357","LaughingGroup",678.72,5,"01","10"
"1357","LaughingGroup",636.68,3,"07","09"
"1357","LaughingGroup",1293.625,2,"09","02"
"1357","LaughingGroup",553.655,1,"05","09"
"1357","LaughingGroup",707.175,3,"01","08"
"1357","LaughingGroup",578.295,1,"08","03"
"1357","LaughingGroup",427.315,1,"02","04"
"1357","LaughingGroup",837.36,8,"09","09"
"1357","LaughingGroup",1880.26,6,"09","03"
"1357","LaughingGroup",1040.385,8,"06","06"
"1357","LaughingGroup",3221.06,3,"05","03"
"1357","LaughingGroup",2800.345,7,"10","08"
"1357","LaughingGroup",1222.62,1,"03","06"
"1357","LaughingGroup",881.555,4,"09","07"
"1357","LaughingGroup",2902.025,4,"06","09"
"1357","LaughingGroup",1595.085,2,"08","06"
"1357","LaughingGroup",1263.895,7,"07","02"
"1357","LaughingGroup",1167.55,1,"04","03"
"1357","LaughingGroup",2037.23,7,"10","07"
"1357","LaughingGroup",968.325,3,"04","02"
"1357","LaughingGroup",1094.255,1,"06","10"
"1357","LaughingGroup",790.465,4,"02","09"
"1357","LaughingGroup",2894.835,7,"02","07"
"1357","LaughingGroup",3642.69,7,"08","05"
"1357","LaughingGroup",1297.905,8,"05","08"
"1357","LaughingGroup",1892.42,2,"03","04"
"1357","LaughingGroup",1542.195,6,"09","04"
"1357","LaughingGroup",3686.865,7,"04","10"
"1357","LaughingGroup",2490.195,6,"02","02"
"1357","LaughingGroup",11671.7,6,"08","04"
"1357","LaughingGroup",1137.82,8,"03","03"
"1357","LaughingGroup",443.645,8,"07","07"
"1357","LaughingGroup",1314.85,3,"08","01"
"1357","LaughingGroup",737.41,8,"03","01"
"1357","LaughingGroup",2001.325,3,"04","09"
"1357","LaughingGroup",1722.59,2,"02","08"
"1357","LaughingGroup",1265.21,2,"03","08"
"1357","LaughingGroup",871.55,5,"01","03"
"1357","LaughingGroup",894.76,3,"08","09"
"1357","LaughingGroup",1441.165,3,"01","02"
"1357","LaughingGroup",953.58,6,"06","02"
"1357","LaughingGroup",562.52,6,"07","10"
"1357","LaughingGroup",1231.01,6,"03","05"
"1357","LaughingGroup",572.745,7,"02","03"
"1357","LaughingGroup",773.275,4,"06","01"
"1357","LaughingGroup",725.16,2,"05","04"
"1357","LaughingGroup",655.96,5,"07","01"
"1357","LaughingGroup",825.825,5,"10","01"
"1357","LaughingGroup",988.52,5,"02","01"
"1357","LaughingGroup",566.645,6,"05","01"
"1357","LaughingGroup",1293.505,3,"03","09"
"1357","LaughingGroup",1919.46,3,"07","08"
"1357","LaughingGroup",716.15,8,"03","07"
"1357","LaughingGroup",540.18,8,"05","07"
"1357","LaughingGroup",522.09,8,"04","04"
"1357","LaughingGroup",1683.855,6,"06","03"
"1357","LaughingGroup",759.15,4,"06","04"
"1357","LaughingGroup",3384.645,4,"06","08"
"1357","LaughingGroup",412.095,1,"01","05"
"1357","LaughingGroup",921.265,7,"07","05"
"1357","LaughingGroup",369.515,8,"10","10"
"1357","LaughingGroup",1569.04,2,"01","07"
"1357","LaughingGroup",388.995,8,"05","05"
"1357","LaughingGroup",1027.635,6,"10","06"
"1357","LaughingGroup",400.585,1,"01","09"
"1357","LaughingGroup",913.15,6,"05","06"
"1357","LaughingGroup",745.73,5,"01","04"
"1357","LaughingGroup",946.86,4,"10","04"
"1357","LaughingGroup",958.14,2,"04","07"
"1357","LaughingGroup",629.945,7,"10","05"
"1357","LaughingGroup",1249.26,4,"09","08"
"1357","LaughingGroup",2365.86,6,"04","05"
"1357","LaughingGroup",779.075,1,"08","02"
"1357","LaughingGroup",716.54,2,"04","08"
"1357","LaughingGroup",1906.895,5,"04","06"
"1358","LaughingGroup",1728.58,3,"04","01"
"1358","LaughingGroup",2054.14,2,"10","01"
"1358","LaughingGroup",2216.86,6,"10","07"
"1358","LaughingGroup",790.415,4,"09","02"
"1358","LaughingGroup",1078.765,6,"04","09"
"1358","LaughingGroup",767.065,3,"05","06"
"1358","LaughingGroup",1449.915,2,"06","01"
"1358","LaughingGroup",2358.92,3,"02","06"
"1358","LaughingGroup",675.495,8,"07","07"
"1358","LaughingGroup",1435.945,4,"03","08"
"1358","LaughingGroup",1309.94,7,"03","03"
"1358","LaughingGroup",695.215,4,"06","03"
"1358","LaughingGroup",2324.455,5,"10","02"
"1358","LaughingGroup",1130.43,2,"04","06"
"1358","LaughingGroup",858.39,6,"05","10"
"1358","LaughingGroup",1321.28,2,"05","09"
"1358","LaughingGroup",915.65,4,"07","09"
"1358","LaughingGroup",852.44,3,"02","04"
"1358","LaughingGroup",2058.18,5,"10","05"
"1358","LaughingGroup",2146.78,4,"09","03"
